"lnm_rate","treated","state","year"
-7.40297079086304,0,88,1941
-12.3623476028442,1,88,1942
-7.4515323638916,0,88,1942
-12.6726131439209,1,88,1943
-7.59258985519409,0,88,1943
-10.9358558654785,1,89,1925
-7.10805130004883,0,89,1925
-10.9499197006226,1,89,1926
-7.1807017326355,0,89,1926
-10.6383657455444,1,89,1927
-7.26248598098755,0,89,1927
-11.4629735946655,1,89,1928
-7.27426671981812,0,89,1928
-12.0518321990967,1,89,1929
-7.30980253219604,0,89,1929
-11.7774639129639,1,89,1930
-7.42611169815063,0,89,1930
-11.5653123855591,1,89,1931
-7.41584873199463,0,89,1931
-11.4510221481323,1,89,1932
-7.54253435134888,0,89,1932
-11.5869407653809,1,89,1933
-7.54155254364014,0,89,1933
-11.1701374053955,1,89,1934
-7.66575574874878,0,89,1934
-11.1381072998047,1,89,1935
-7.60199022293091,0,89,1935
-11.0684833526611,1,89,1936
-7.6160569190979,0,89,1936
-11.5036783218384,1,90,1937
-7.68661260604858,0,90,1937
-12.2676563262939,1,90,1938
-7.77621555328369,0,90,1938
-11.8722953796387,1,90,1939
-7.7933464050293,0,90,1939
-12.4212942123413,1,90,1940
-7.80900621414185,0,90,1940
-13.3049449920654,1,90,1941
-7.88146448135376,0,90,1941
-12.3591938018799,1,90,1942
-7.9224419593811,0,90,1942
-12.3930826187134,1,90,1943
-7.8960542678833,0,90,1943
-10.4546537399292,1,91,1925
-7.14681148529053,0,91,1925
-10.2393455505371,1,91,1926
-7.14673757553101,0,91,1926
-10.4658679962158,1,91,1927
-7.18751955032349,0,91,1927
-10.570782661438,1,91,1928
-7.21721315383911,0,91,1928
-11.0896024703979,1,91,1929
-7.27104520797729,0,91,1929
-10.752254486084,1,91,1930
-7.31304979324341,0,91,1930
-10.9391212463379,1,91,1931
-7.3819317817688,0,91,1931
-10.6217470169067,1,91,1932
-7.4652419090271,0,91,1932
-10.6085004806519,1,91,1933
-7.50309896469116,0,91,1933
-9.98349857330322,1,91,1934
-7.50969743728638,0,91,1934
-10.0298690795898,1,91,1935
-7.46395874023438,0,91,1935
-10.6836929321289,1,91,1936
-7.51661157608032,0,91,1936
-10.7671775817871,1,92,1937
-7.52498626708984,0,92,1937
-10.8024435043335,1,92,1938
-7.60377073287964,0,92,1938
-11.3581924438477,1,92,1939
-7.66817712783813,0,92,1939
-11.4626235961914,1,92,1940
-7.68413162231445,0,92,1940
-11.8988418579102,1,92,1941
-7.71737909317017,0,92,1941
-12.3897552490234,1,92,1942
-7.83456373214722,0,92,1942
-12.2773494720459,1,92,1943
-7.83469867706299,0,92,1943
-10.1859903335571,1,93,1925
-7.37143754959106,0,93,1925
-10.4564609527588,1,93,1926
-7.31188297271729,0,93,1926
-10.7028665542603,1,93,1927
-7.36787605285645,0,93,1927
-10.5549850463867,1,93,1928
-7.43173980712891,0,93,1928
-10.5790185928345,1,93,1929
-7.50345134735107,0,93,1929
-10.643726348877,1,93,1930
-7.55534362792969,0,93,1930
-10.7106609344482,1,93,1931
-7.616868019104,0,93,1931
-10.9751796722412,1,93,1932
-7.67861652374268,0,93,1932
-11.3027315139771,1,93,1933
-7.80050754547119,0,93,1933
-10.912917137146,1,93,1934
-7.87796401977539,0,93,1934
-10.1906089782715,1,93,1935
-7.94487285614014,0,93,1935
-10.0354824066162,1,93,1936
-7.94953203201294,0,93,1936
-10.6493349075317,1,94,1937
-7.99570751190186,0,94,1937
-11.3086395263672,1,94,1938
-8.10034561157227,0,94,1938
-11.3416976928711,1,94,1939
-8.19220066070557,0,94,1939
-11.7400884628296,1,94,1940
-8.23513221740723,0,94,1940
-12.078013420105,1,94,1941
-8.31552219390869,0,94,1941
-11.7196216583252,1,94,1942
-8.34571647644043,0,94,1942
-12.0965938568115,1,94,1943
-8.33281326293945,0,94,1943
-9.76987743377686,1,95,1925
-7.99210453033447,0,95,1925
-9.9669303894043,1,95,1926
-8.14238166809082,0,95,1926
-9.88613796234131,1,95,1927
-7.94022846221924,0,95,1927
-9.9004487991333,1,95,1928
-7.86752700805664,0,95,1928
-10.3665418624878,1,95,1929
-7.98171854019165,0,95,1929
-10.7169256210327,1,95,1930
-7.95691585540771,0,95,1930
-10.9511651992798,1,95,1931
-8.21032524108887,0,95,1931
-9.86352729797363,1,95,1932
-8.35944938659668,0,95,1932
-10.7498512268066,1,95,1933
-8.11079406738281,0,95,1933
-10.4241170883179,1,95,1934
-8.60882759094238,0,95,1934
-9.12255477905273,1,95,1935
-8.32020854949951,0,95,1935
-9.30012226104736,1,95,1936
-8.6534948348999,0,95,1936
-10.0036725997925,1,96,1937
-8.48954486846924,0,96,1937
-10.8024263381958,1,96,1938
-8.33432674407959,0,96,1938
-11.7289085388184,1,96,1939
-8.41472244262695,0,96,1939
-12.4321441650391,1,96,1940
-8.69447422027588,0,96,1940
-8.83697319030762,0,96,1941
-11.364782333374,1,96,1942
-8.85247611999512,0,96,1942
-11.7855138778687,1,96,1943
-8.86774253845215,0,96,1943
